sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d000.s025	The sheer sprawl of the gathering -- where 13,000 people move in and out of the convention center each day , guitar-playing activists put on nightly shows mocking the countries they think are selling out , and draft proposals are passed hand-to-hand on paper rather than via e-mail -- poses a challenge .	这次聚会规模庞大，每天有1.3万人进出会议中心，吉他演奏活动人士每晚都会嘲笑他们认为售罄的国家，提案草案在纸上而不是通过电子邮件进行手工传递，这构成了一个挑战。	the sheer sprawl of the gathering -- where 13,000 people move in and out of the convention center each day , guitar-playing activist put on nightly show mock the country they think be sell out , and draft proposal be pass hand-to-hand on paper rather than via e-mail -- pose a challenge .	这次 聚会 规模 庞大 ， 每天 有 1.3万 人 进出 会议 中心 ， 吉他 演奏 活动 人士 每 晚 都会 嘲笑 他们 认为 售罄 的 国家 ， 提案 草案 在 纸上 而 不是 通过 电子 邮件 进行 手工 传递 ， 这 构成 了 一个 挑战 。	这次 聚会 规模 庞大 ， 每天 有 1.3万 人 进出 会议 中心 ， 吉他 演奏 活动 人士 每 晚 都会 嘲笑 他们 认为 售罄 的 国家 ， 提案 草案 在 纸上 而 不是 通过 电子 邮件 进行 手工 传递 ， 这 构成 了 一个 挑战 。	[(0, 0), (2, 2), (4, 0), (5, 1), (6, 4), (8, 7), (9, 8), (10, 9), (11, 42), (14, 24), (16, 10), (17, 11), (18, 17), (19, 5), (21, 13), (22, 16), (25, 18), (27, 20), (28, 40), (29, 25), (30, 21), (31, 22), (33, 23), (36, 31), (37, 28), (38, 27), (40, 38), (42, 30), (43, 30), (45, 32), (46, 33), (47, 35), (49, 41), (50, 43), (51, 44), (52, 45)]
d000.s026	The intensity is only building : nearly all of the key ministers are now here , and as early as Wednesday 60 heads of government will be in Copenhagen .	强度只是在增加：几乎所有的关键部长现在都在这里，最早在周三，将有60位政府首脑在哥本哈根。	the intensity be only build : nearly all of the key minister be now here , and as early as wednesday 60 head of government will be in copenhagen .	强度 只是 在 增加 ： 几乎 所有 的 关键 部长 现在 都 在 这里 ， 最 早 在 周三 ， 将 有 60 位 政府 首脑 在 哥本哈根 。	强度 只是 在 增加 ： 几乎 所有 的 关键 部长 现在 都 在 这里 ， 最 早 在 周三 ， 将 有 60 位 政府 首脑 在 哥本哈根 。	[(1, 0), (3, 1), (4, 3), (6, 5), (7, 6), (8, 7), (10, 8), (11, 9), (13, 10), (14, 13), (17, 15), (18, 16), (20, 18), (21, 22), (22, 25), (24, 24), (25, 20), (26, 12), (28, 27), (29, 28)]
d000.s027	We 're getting into the big leagues , said Carlos Manuel Rodriguez , vice president for global policy at Conservation International .	保护国际全球政策副总裁卡洛斯·曼努埃尔·罗德里格斯（ Carlos Manuel Rodriguez ）说，我们正在进入大联盟。	we be get into the big_league , say carlo manuel rodriguez , vice_president for global policy at conservation international .	保护 国际 全球 政策 副总裁 卡洛斯·曼努埃尔·罗德里格斯 （ Carlos Manuel Rodriguez ） 说 ， 我们 正在 进入 大 联盟 。	保护 国际 全球 政策 副总裁 卡洛斯·曼努埃尔·罗德里格斯 （ Carlos Manuel Rodriguez ） 说 ， 我们 正在 进入 大 联盟 。	[(0, 13), (5, 17), (7, 11), (8, 5), (9, 8), (10, 5), (14, 2), (15, 3), (17, 9), (18, 1), (19, 18)]
d000.s028	The heavyweights are coming .	重量级人物来了。	the heavyweight be come .	重量级 人物 来 了 。	重量级 人物 来 了 。	[(0, 2), (1, 0), (4, 4)]
d001.s000	Baskonia gives away a victory in Israel	巴斯科尼亚在以色列取得胜利	baskonium give away a victory in israel	巴斯科尼亚 在 以色列 取得 胜利	巴斯科尼亚 在 以色列 取得 胜利	[(0, 0), (1, 3), (4, 4), (5, 1), (6, 2)]
d001.s001	Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses , and after the great performance by Mizra Teltovic , who was the best on his team with eight three-pointers scored ( 29 points ) , they now at the top of their group .	Caja Laboral在访问Maccabee Electra球场时取得了惊人的82-91胜利，尽管Dusko Ivanovic的球队遭受了重大损失，在Mizra Teltovic表现出色之后，他以8个三分球得分（ 29分）成为他的球队中最好的球员，他们现在在他们的小组中名列前茅。	caja laboral achieve a stunning 82-91 victory on they visit to the maccabee electra court despite dusko ivanovic 's team 's heavy loss , and after the great performance by mizra teltovic , who be the best on he team with eight three-pointer score ( 29 point ) , they now at the top of they group .	Caja Laboral 在 访问 Maccabee Electra 球场 时 取得 了 惊人 的 82 - 91 胜利 ， 尽管 Dus ko Ivanovic 的 球队 遭受 了 重大 损失 ， 在 Mizra Teltovic 表现 出色 之后 ， 他 以 8 个 三分球 得分 （ 29分 ） 成为 他 的 球队 中 最好 的 球员 ， 他们 现在 在 他们 的 小组 中 名列前茅 。	Caja Laboral 在 访问 Maccabee Electra 球场 时 取得 了 惊人 的 82 - 91 胜利 ， 尽管 Dus ko Ivanovic 的 球队 遭受 了 重大 损失 ， 在 Mizra Teltovic 表现 出色 之后 ， 他 以 8 个 三分球 得分 （ 29分 ） 成为 他 的 球队 中 最好 的 球员 ， 他们 现在 在 他们 的 小组 中 名列前茅 。	[(0, 0), (1, 1), (2, 8), (3, 11), (4, 10), (5, 12), (6, 15), (7, 2), (8, 35), (9, 3), (10, 9), (12, 4), (13, 5), (14, 6), (15, 17), (16, 18), (17, 20), (18, 21), (19, 22), (22, 26), (25, 33), (27, 25), (28, 31), (29, 36), (30, 29), (31, 30), (34, 44), (35, 50), (36, 49), (38, 45), (39, 51), (41, 37), (42, 39), (43, 40), (45, 42), (46, 42), (49, 53), (50, 54), (52, 60), (53, 60), (54, 57), (55, 56), (56, 58), (57, 61)]
d001.s002	The Vitorian team knew to make up for the significant absences of Herrmann , Oleson , Huertas and Micov with a big dose of involvement and teamwork , even though it had to hold out until the end to take the victory .	维多利亚州的团队知道要用大量的参与和团队合作来弥补Herrmann、Oleson、Huertas和Micov的缺席，尽管他们必须坚持到最后才能取得胜利。	the vitorian team know to make up for the significant absence of herrmann , oleson , huerta and micov with a big dose of involvement and teamwork , even though it have to hold out until the end to take the victory .	维多利亚州 的 团队 知道 要 用 大量 的 参与 和 团队 合作 来 弥补 Herrmann 、 Oleson 、 Huertas 和 Micov 的 缺席 ， 尽管 他们 必须 坚持 到 最后 才能 取得 胜利 。	维多利亚州 的 团队 知道 要 用 大量 的 参与 和 团队 合作 来 弥补 Herrmann 、 Oleson 、 Huertas 和 Micov 的 缺席 ， 尽管 他们 必须 坚持 到 最后 才能 取得 胜利 。	[(2, 2), (3, 3), (4, 4), (5, 13), (10, 22), (11, 7), (12, 14), (13, 15), (14, 16), (15, 17), (16, 18), (17, 19), (19, 5), (20, 1), (23, 21), (24, 8), (25, 9), (26, 11), (28, 24), (30, 25), (32, 26), (33, 27), (35, 28), (38, 12), (39, 31), (41, 32), (42, 33)]
d001.s003	Additionally , their huge success from the sidelines , with 16 three pointers scored , had a lot to do with the final triumph .	此外，他们在场边取得了巨大的成功，获得了16个三分球，这与最终的胜利有很大关系。	additionally , they huge success from the sideline , with 16 three pointer score , have a lot to do with the final triumph .	此外 ， 他们 在 场边 取得 了 巨大 的 成功 ， 获得 了 16 个 三分球 ， 这 与 最终 的 胜利 有 很 大 关系 。	此外 ， 他们 在 场边 取得 了 巨大 的 成功 ， 获得 了 16 个 三分球 ， 这 与 最终 的 胜利 有 很 大 关系 。	[(0, 0), (2, 2), (3, 7), (4, 9), (7, 4), (8, 26), (10, 13), (13, 11), (16, 20), (18, 18), (19, 25), (20, 22), (21, 17), (22, 19), (23, 21), (24, 26)]
d001.s004	The game started out in favor of the Azulgranas , who put themselves ahead on the scoreboard from the start .	比赛一开始就有利于Azulgranas ，他们从一开始就在记分牌上领先。	the game start out in favor of the azulgrana , who put themselves ahead on the scoreboard from the start .	比赛 一 开始 就 有利于 Azulgranas ， 他们 从 一开始 就 在 记分牌 上 领先 。	比赛 一 开始 就 有利于 Azulgranas ， 他们 从 一开始 就 在 记分牌 上 领先 。	[(0, 0), (1, 0), (2, 2), (4, 3), (5, 4), (7, 5), (8, 5), (10, 7), (13, 14), (14, 13), (15, 11), (16, 12), (17, 8), (18, 1), (19, 9), (20, 15)]
d001.s005	As Vitora 's first four baskets were from the perimeter , the speculation was already that they had jumped into the Israeli net with hot wrists .	由于维托拉的前四个篮子来自周边，人们已经猜测他们已经用热手腕跳进了以色列的网中。	as vitora 's first four basket be from the perimeter , the speculation be already that they have jump into the israeli net with hot wrist .	由于 维托拉 的 前 四 个 篮子 来自 周边 ， 人们 已经 猜测 他们 已经 用 热 手腕 跳进 了 以色列 的 网中 。	由于 维托拉 的 前 四 个 篮子 来自 周边 ， 人们 已经 猜测 他们 已经 用 热 手腕 跳进 了 以色列 的 网中 。	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 6), (7, 7), (9, 8), (11, 10), (12, 12), (14, 11), (16, 13), (17, 14), (18, 18), (19, 18), (20, 21), (21, 20), (22, 22), (23, 15), (24, 16), (25, 17), (26, 23)]
d001.s006	English and Teletovic were the main scorers of the 18-20 at the end of the first period .	在第一阶段结束时，英语和Teletovic是18-20的主要得分手。	english and teletovic be the main scorer of the 18-20 at the end of the first_period .	在 第一 阶段 结束 时 ， 英语 和 Teletovic 是 18 - 20 的 主要 得分手 。	在 第一 阶段 结束 时 ， 英语 和 Teletovic 是 18 - 20 的 主要 得分手 。	[(0, 6), (1, 7), (2, 8), (3, 9), (5, 14), (6, 15), (9, 10), (11, 0), (12, 3), (13, 13), (15, 2), (16, 16)]
d001.s007	The second quarter was more of the same , but the Alavan team opted for the inside game of Barac and the work of Eliyahu , who was greeted with whistles and applause at his return home , to continue increasing their lead by half-time ( 34-43 ) .	第二节的情况大致相同，但Alavan团队选择了Barac的内线比赛和Eliyahu的工作，他在回家时受到了哨声和掌声的欢迎，继续将他们的领先优势增加到半场（ 34-43 ）。	the second quarter be more of the same , but the alavan team opt for the inside game of barac and the work of eliyahu , who be greet with whistle and applause at he return home , to continue increase they lead by half-time ( 34-43 ) .	第二 节 的 情况 大致 相同 ， 但 Alavan 团队 选择 了 Barac 的 内线 比赛 和 Eliyahu 的 工作 ， 他 在 回家 时 受到 了 哨声 和 掌声 的 欢迎 ， 继续 将 他们 的 领先 优势 增加 到 半场 （ 34 - 43 ） 。	第二 节 的 情况 大致 相同 ， 但 Alavan 团队 选择 了 Barac 的 内线 比赛 和 Eliyahu 的 工作 ， 他 在 回家 时 受到 了 哨声 和 掌声 的 欢迎 ， 继续 将 他们 的 领先 优势 增加 到 半场 （ 34 - 43 ） 。	[(1, 0), (2, 1), (4, 4), (5, 2), (7, 5), (9, 7), (11, 8), (12, 9), (13, 10), (15, 13), (16, 14), (17, 15), (19, 12), (20, 16), (21, 18), (22, 19), (24, 17), (30, 27), (31, 28), (32, 29), (33, 22), (34, 21), (35, 23), (38, 37), (39, 33), (40, 39), (41, 35), (44, 41), (46, 45), (48, 47)]
d001.s008	Teletovic had already begun to stand out as the best on his team with 13 points , even though Splitter 's `` six fewer '' points already signaled that it was n't going to be the best night for the Brazilian .	Teletovic已经开始以13分的成绩在他的球队中脱颖而出，尽管Splitter的“少了6分”已经表明这对巴西人来说不是最好的夜晚。	teletovic have already begin to stand out as the best on he team with 13 point , even though splitter 's `` six fewer '' point already signal that it be n't go to be the best night for the brazilian .	Teletovic 已经 开始 以 13分 的 成绩 在 他 的 球队 中 脱颖而出 ， 尽管 Splitter 的 “ 少 了 6分 ” 已经 表明 这 对 巴西人 来说 不是 最好 的 夜晚 。	Teletovic 已经 开始 以 13分 的 成绩 在 他 的 球队 中 脱颖而出 ， 尽管 Splitter 的 “ 少 了 6分 ” 已经 表明 这 对 巴西人 来说 不是 最好 的 夜晚 。	[(0, 0), (2, 1), (3, 2), (4, 3), (5, 12), (6, 12), (8, 9), (9, 6), (10, 7), (11, 8), (12, 10), (14, 4), (15, 4), (17, 14), (19, 15), (20, 16), (21, 17), (22, 20), (23, 18), (24, 21), (25, 20), (26, 22), (31, 28), (33, 23), (35, 24), (36, 29), (37, 31), (38, 25), (40, 26), (41, 32)]
d001.s009	But the game , despite being headed for halftime , was not more decidedand the Maccabees tried to remind the Vitorians that not just anybody wins on their court , and with the ` hand of Elias ' putting the pressure on , they managed to get involved in the game .	但这场比赛尽管即将进入中场休息，但并没有做出更多的决定，马加比试图提醒维多利亚人，不仅仅是任何人在他们的球场上获胜，而且在“以利亚的手”施加压力的情况下，他们设法参与了比赛。	but the game , despite be head for halftime , be not more decidedand the maccabee try to remind the vitorian that not just anybody win on they court , and with the ` hand of elia ' put the pressure on , they manage to get involve in the game .	但 这 场 比赛 尽管 即将 进入 中场 休息 ， 但 并没有 做出 更 多 的 决定 ， 马加比 试图 提醒 维多利亚人 ， 不仅仅 是 任何 人 在 他们 的 球场 上 获胜 ， 而且 在 “ 以利亚 的 手 ” 施加 压力 的 情况 下 ， 他们 设法 参与 了 比赛 。	但 这 场 比赛 尽管 即将 进入 中场 休息 ， 但 并没有 做出 更 多 的 决定 ， 马加比 试图 提醒 维多利亚人 ， 不仅仅 是 任何 人 在 他们 的 球场 上 获胜 ， 而且 在 “ 以利亚 的 手 ” 施加 压力 的 情况 下 ， 他们 设法 参与 了 比赛 。	[(0, 0), (1, 1), (2, 3), (4, 4), (8, 7), (12, 13), (15, 18), (16, 19), (17, 16), (18, 20), (20, 21), (22, 23), (23, 10), (24, 25), (25, 32), (26, 31), (27, 28), (28, 30), (34, 39), (35, 38), (36, 37), (38, 12), (40, 42), (41, 5), (43, 47), (45, 45), (46, 32), (47, 49), (48, 50), (50, 51), (51, 52)]
